yearbook_year,page,name,last_name,prefix,suffix,gender,position,position_information,organization,group,conference,institution_name,location,region
1887,9,A. A. Cross,Cross,,,male,Minister,,Vermont Conference,State Conference Directories,Vermont,,"Bordoville, Franklin Co.",United States
1887,9,E. P. Auger,Auger,,,male,Minister,,Vermont Conference,State Conference Directories,Vermont,,"So. Lancaster, Mass.",United States
1887,9,John Clayton,Clayton,,,male,Minister,,Vermont Conference,State Conference Directories,Vermont,,"So. Lancaster, Mass.",United States
1887,9,Danford Ayers,Ayers,,,male,Minister,,Vermont Conference,State Conference Directories,Vermont,,"Bordoville, Franklin Co.",United States
1887,9,W. C. Walston,Walston,,,male,Minister,,Vermont Conference,State Conference Directories,Vermont,,"Vergennes, Addison Co.",United States
1887,9,Mrs. S. E. Pierce,Pierce,Mrs.,,female,Minister,,Vermont Conference,State Conference Directories,Vermont,,"Jamaica, Windham Co.",United States
1887,9,A. C. Neff,Neff,,,male,Minister,,Virginia Conference,State Conference Directories,Virginia,,"Quicksburg, Shenandoah Co.",United States
1887,9,H. A. Rife,Rife,,,male,Minister,,Virginia Conference,State Conference Directories,Virginia,,"Timberville, Rockingham Co.",United States
1887,9,B. F. Purdham,Purdham,,,male,Minister,,Virginia Conference,State Conference Directories,Virginia,,"Sands, Page Co.",United States
1887,9,R. D. Hottel,Hottel,,,male,Licentiate,,Virginia Conference,State Conference Directories,Virginia,,"Quicksburg, Shenandoah Co.",United States
1887,9,G. A. Stillwell,Stillwell,,,male,Licentiate,,Virginia Conference,State Conference Directories,Virginia,,"Sands, Page Co.",United States
1887,9,T. H. Painter,Painter,,,male,Licentiate,,Virginia Conference,State Conference Directories,Virginia,,"Sands, Page Co.",United States
1887,9,A. J. Breed,Breed,,,male,Minister,,Wisconsin Conference,State Conference Directories,Wisconsin,,"1029 Jenifer St., Madison",United States
1887,9,W. W. Sharp,Sharp,,,male,Minister,,Wisconsin Conference,State Conference Directories,Wisconsin,,Madison,United States
