yearbook_year,page,name,last_name,prefix,suffix,gender,position,position_information,organization,group,conference,institution_name,location,region
,,,,,,,,,,,,,,
1907,9,I. H. Evans,Evans,,,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1907,9,W. W. Prescott,Prescott,,,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1907,9,W. C. White,White,,,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,"Sanitarium, Napa Co., Cal.",United States
1907,9,W. C. Sisley,Sisley,,,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,"451 Holloway Road, London, N., England",Europe
1907,9,C. H. Jones,Jones,,,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,"Mountain View, Cal.",United States
1907,9,S. N. Haskell,Haskell,,,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,"South Lancaster, Mass.",United States
1907,9,Frederick Griggs,Griggs,,,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1907,9,H. R. Salisbury,Salisbury,,,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,"451 Holloway Road, London, N., England",Europe
1907,9,W. A. George,George,,M. D.,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,"College View, Nebr.",United States
1907,9,W. A. Ruble,Ruble,,M. D.,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,Takoma Park,United States
1907,9,G. B. Thompson,Thompson,,,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,Takoma Park,United States
1907,9,K. C. Russell,Russell,,,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1907,9,G. F. Haffner,Haffner,,,male,Executive Committee Member,,General Conference,GENERAL ORGANIZATIONS,General Conference,,"Shattuck, Okla.",United States
1907,9,Frederick Griggs,Griggs,Prof.,,male,Chairman,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1907,9,C. C. Lewis,Lewis,Prof.,,male,Secretary,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"College View, Nebr.",United States
1907,9,L. A. Hoopes,Hoopes,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Cooranbong, N. S. W., Australia",Australia
1907,9,C. W. Irwin,Irwin,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Cooranbong, N. S. W., Australia",Australia
1907,9,C. H. Hayton,Hayton,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Kenilworth, Cape, South Africa",Africa
1907,9,Arthur Fulton,Fulton,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Diamante, Prov. Entre Rios, South America",South America
1907,9,O. Luepke,Luepke,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Friedensau, Post Grabow, Bez. Magdeburg, Germany",Europe
1907,9,O. A. Johnson,Johnson,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Akersgaden 74, Christiania, Norway",Europe
1907,9,Jean Vuilleumier,Vuilleumier,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Gland, Switzerland",Europe
1907,9,M. E. Cady,Cady,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"College Place, Wash.",United States
1907,9,Fannie M. Dickerson Chase,Chase,Mrs.,,female,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1907,9,L. Flora Plummer,Plummer,Mrs.,,female,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1907,9,B. E. Huffman,Huffman,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"College View, Nebr.",United States
1907,9,O. A. Hall,Hall,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Portage la Prairie, Manitoba",Canada
1907,9,C. B. Hughes,Hughes,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Keene, Tex.",United States
1907,9,E. A. Sutherland,Sutherland,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Madison, Tenn.",United States
1907,9,J. E. Tenney,Tenney,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Graysville, Tenn.",United States
1907,9,J. W. Lawhead,Lawhead,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,Takoma Park,United States
1907,9,W. A. Spicer,Spicer,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1907,9,W. E. Howell,Howell,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Loma Linda, Cal.",United States
1907,9,M. E. Kern,Kern,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"College View, Nebr.",United States
1907,9,J. G. Lamson,Lamson,,,male,Member,,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Holly, Mich.",United States
1907,9,C. C. Lewis,Lewis,,,male,Chairman,Committee on Text-Books,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"College View, Nebr.",United States
1907,9,M. E. Kern,Kern,,,male,Secretary,Committee on Text-Books,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"College View, Nebr.",United States
1907,9,Sarah E. Peck,Peck,Miss,,female,Member,Committee on Text-Books,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Sanitarium, Cal.",United States
1907,9,Fannie M. Dickerson Chase,Chase,Mrs.,,female,Member,Committee on Text-Books,Educational Department,GENERAL ORGANIZATIONS,General Conference,,,
1907,9,Sara J. Hall,Hall,Mrs.,,female,Member,Committee on Text-Books,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"South Lancaster, Mass.",United States
1907,9,N. H. Druillard,Druillard,Mrs.,,female,Member,Committee on Text-Books,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Madison, Tenn.",United States
1907,9,Flora H. Williams,Williams,Mrs.,,female,Member,Committee on Text-Books,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Battle Creek, Mich.",United States
1907,9,Frederick Griggs,Griggs,,,male,Chairman,Committee on Courses of Study,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1907,9,B. G. Wilkinson,Wilkinson,,,male,Secretary,Committee on Courses of Study,Educational Department,GENERAL ORGANIZATIONS,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1907,11,C. P. Farnsworth,Farnsworth,,M. D.,male,Member Appointed by General Conference Executive Committee,,General Conference Medical Department,General Organizations,General Conference,,"Madison, Wis.",United States
1907,11,C. C. Nicola,Nicola,,M. D.,male,Member Appointed by General Conference Executive Committee,,General Conference Medical Department,General Organizations,General Conference,,"Melrose, Mass.",United States
1907,11,F. M. Wilcox,Wilcox,,,male,Member Appointed by General Conference Executive Committee,,General Conference Medical Department,General Organizations,General Conference,Sanitarium,"Boulder, Colo.",United States
1907,11,E. P. Hawkins,Hawkins,,M. D.,male,Member Appointed by General Conference Executive Committee,,General Conference Medical Department,General Organizations,General Conference,,"Montrose, Minn.",United States
1907,11,W. C. Green,Green,,M. D.,male,Member Appointed by General Conference Executive Committee,,General Conference Medical Department,General Organizations,General Conference,,"Little Rock, Ark.",United States
1907,11,G. H. Heald,Heald,,M. D.,male,Member Appointed by General Conference Executive Committee,,General Conference Medical Department,General Organizations,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1907,11,J. A. Burden,Burden,,,male,Member Appointed by General Conference Executive Committee,,General Conference Medical Department,General Organizations,General Conference,,"Loma Linda, Cal.",United States
1907,11,G. T. Harding,Harding,,M. D.,male,Ex-Officio Member by Union Conferences,,General Conference Medical Department,General Organizations,General Conference,,"Washington, D. C.",United States
1907,11,L. A. Hansen,Hansen,,,male,Ex-Officio Member by Union Conferences,,General Conference Medical Department,General Organizations,General Conference,Sanitarium,"Nashville, Tenn.",United States
1907,11,S. P. S. Edwards,Edwards,,M. D.,male,Ex-Officio Member by Union Conferences,,General Conference Medical Department,General Organizations,General Conference,,"Moline, Ill.",United States
1907,11,W. M. Adams,Adams,,,male,Ex-Officio Member by Union Conferences,,General Conference Medical Department,General Organizations,General Conference,,"Winnipeg, Manitoba",Canada
1907,11,J. E. Froom,Froom,,M. D.,male,Ex-Officio Member by Union Conferences,,General Conference Medical Department,General Organizations,General Conference,,"Mt. Tabor Station, Portland, Oregon",United States
1907,11,D. H. Kress,Kress,,M. D.,male,Ex-Officio Member by Union Conferences,,General Conference Medical Department,General Organizations,General Conference,,"Wahroonga, N. S. W., Australia",Australia
1907,11,J. C. Ottosen,Ottosen,,M. D.,male,Ex-Officio Member by Union Conferences,,General Conference Medical Department,General Organizations,General Conference,,"Skodsborg, Denmark",Scandinavia
