yearbook_year,page,name,last_name,prefix,suffix,gender,position,position_information,organization,group,conference,institution_name,location,region
1904,13,A. G. Daniells,Daniells,,,male,President,"222 North Capitol St., Washington, D. C.",General Conference,,General Conference,,"Washington, D.C.",United States
1904,13,L. R. Conradi,Conradi,,,male,First Vice-President,"Grindelberg 15a, Hamburg, Germany",General Conference,,General Conference,,"Hamburg, Germany",Europe
1904,13,W. W. Prescott,Prescott,,,male,Second Vice-President,"222 North Capitol St., Washington, D. C.",General Conference,,General Conference,,"Washington, D.C.",United States
1904,13,W. A. Spicer,Spicer,,,male,Secretary,"222 North Capitol St., Washington, D. C.",General Conference,,General Conference,,"Washington, D.C.",United States
1904,13,I. H. Evans,Evans,,,male,Treasurer,"267 West Main St., Battle Creek, Mich.",General Conference,,General Conference,,"Battle Creek, Mich.",United States
1904,13,W. T. Bland,Bland,,,male,Assistant Treasurer,"222 North Capitol St., Washington, D. C.",General Conference,Appointed Assistants,General Conference,,"Washington, D.C.",United States
1904,13,Estella Houser,Houser,Miss,,female,Home Secretary,222 North Capitol St.,General Conference,Appointed Assistants,General Conference,,"Washington, D.C.",United States
1904,13,H. E. Rogers,Rogers,,,male,Statistical Secretary,222 North Capitol St.,General Conference,Appointed Assistants,General Conference,,"Washington, D.C.",United States
1904,13,A. G. Daniells,Daniells,,,male,Executive Committee Member,"222 North Capitol St., Washington, D. C.",General Conference,Executive Committee,General Conference,,"Washington, D.C.",United States
1904,13,H. W. Cottrell,Cottrell,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"South Lancaster, Mass.",United States
1904,13,W. H. Thurston,Thurston,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Montreal, Quebec",Canada
1904,13,Geo. I. Butler,Butler,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Nashville, Tenn.",United States
1904,13,C. W. Flaiz,Flaiz,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Medford, Minn.",United States
1904,13,E. T. Russell,Russell,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"College View, Nebr.",United States
1904,13,N. P. Nelson,Nelson,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Keene, Tex.",United States
1904,13,W. T. Knox,Knox,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Oakland, Cal.",United States
1904,13,L. R. Conradi,Conradi,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Hamburg, Germany",Europe
1904,13,O. A. Olsen,Olsen,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"London, N., England",Europe
1904,13,P. A. Hansen,Hansen,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Copenhagen, V., Denmark",Europe
1904,13,W. S. Hyatt,Hyatt,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Cape Town, South Africa",Africa
1904,13,G. A. Irwin,Irwin,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Sydney, N. S. W., Australia",Australasia
1904,13,B. G. Wilkinson,Wilkinson,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Paris, France",Europe
1904,13,J. W. Westphal,Westphal,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Buenos Ayres, Argentine Republic, South America",South America
1904,13,W. W. Prescott,Prescott,,,male,Executive Committee Member,222 North Capitol St.,General Conference,Executive Committee,General Conference,,"Washington, D.C.",United States
1904,13,W. A. Spicer,Spicer,,,male,Executive Committee Member,222 North Capitol St.,General Conference,Executive Committee,General Conference,,"Washington, D.C.",United States
1904,13,L. A. Hoopes,Hoopes,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"College View, Nebr.",United States
1904,13,A. T. Jones,Jones,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Battle Creek, Mich.",United States
1904,13,W. C. White,White,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Sanitarium, Napa Co., Cal.",United States
1904,13,C. H. Jones,Jones,,,male,Executive Committee Member,Pacific Press Pub. Co.,General Conference,Executive Committee,General Conference,Pacific Press Pub. Co.,"Oakland, Cal.",United States
1904,18,A. J. Bristol,Bristol,,,male,Licentiate,"Chestnut Ave., Takoma Park, D. C.",Chesapeake Conference,State Conference Directories,Chesapeake,,"Takoma Park, D. C.",United States
1904,18,G. A. Stevens,Stevens,,,male,Licentiate,"222 North Capitol St., Washington, D. C.",Chesapeake Conference,State Conference Directories,Chesapeake,,"Washington, D. C.",United States
1904,18,L. M. Slocum,Slocum,Miss,,female,Missionary Licentiate,"1430 V St., N. W., Washington, D. C.",Chesapeake Conference,State Conference Directories,Chesapeake,,"Washington, D. C.",United States
1904,18,Rosa Morris,Morris,Miss,,female,Missionary Licentiate,"Good Hope, Md.",Chesapeake Conference,State Conference Directories,Chesapeake,,"Good Hope, Md.",United States
1904,18,J. R. Scott,Scott,,,male,Missionary Licentiate,"222 North Capitol St., Washington, D. C.",Chesapeake Conference,State Conference Directories,Chesapeake,,"Washington, D. C.",United States
