yearbook_year,page,name,last_name,prefix,suffix,gender,position,position_information,organization,group,conference,institution_name,location,region
1908,12,A. G. Daniells,Daniells,,,male,President,"Takoma Park Station, Washington, D. C.",General Conference,,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1908,12,L. R. Conradi,Conradi,,,male,Vice-President,"Grindelberg 15a, Hamburg, Germany",General Conference,,General Conference,,"Hamburg, Germany",Europe
1908,12,G. A. Irwin,Irwin,,,male,Vice-President,"Takoma Park Station, Washington, D. C.",General Conference,,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1908,12,W. A. Spicer,Spicer,,,male,Secretary,"Takoma Park Station, Washington, D. C.",General Conference,,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1908,12,I. H. Evans,Evans,,,male,Treasurer,"Takoma Park Station, Washington, D. C.",General Conference,,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1908,12,Guy Dail,Dail,,,male,Assistant Secretary for Europe,"Grindelberg 15a, Hamburg, Germany",General Conference,Appointed Assistants,General Conference,,"Hamburg, Germany",Europe
1908,12,Alice Kiissner,Kiissner,Miss,,female,Subtreasurer for Europe,"Grindelberg 15a, Hamburg, Germany",General Conference,Appointed Assistants,General Conference,,"Hamburg, Germany",Europe
1908,12,T. E. Bowen,Bowen,,,male,Home Secretary,"Takoma Park Station, Washington, D. C.",General Conference,Appointed Assistants,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1908,12,H. E. Rogers,Rogers,,,male,Statistical Secretary,"Takoma Park Station, Washington, D. C.",General Conference,Appointed Assistants,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1908,12,A. G. Daniells,Daniells,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1908,12,G. A. Irwin,Irwin,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Takoma Park Station, Washington, D.C.",United States
1908,12,E. W. Farnsworth,Farnsworth,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"South Lancaster, Mass.",United States
1908,12,W. H. Thurston,Thurston,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Ottawa, Ontario",Canada
1908,12,Allen Moon,Moon,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"South Bend, Ind.",United States
1908,12,R. A. Underwood,Underwood,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Minneapolis, Minn.",United States
1908,12,E. T. Russell,Russell,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"College View, Nebr.",United States
1908,12,R. C. Porter,Porter,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Hamilton, Mo.",United States
1908,12,H. W. Cottrell,Cottrell,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Mountain View, Cal.",United States
1908,12,W. B. White,White,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"College Place, Wash.",United States
1908,12,O. A. Olsen,Olsen,,,male,Executive Committee Member,,General Conference,Executive Committee,General Conference,,"Burwood, N.S.W., Australia",Australasia
1908,16,Geo. Thomason,Thomason,,M. D.,male,Member,,General Conference,General Organizations,General Conference,,"Plumstead, Cape, South Africa",Africa
1908,16,R. H. Habenicht,Habenicht,,M. D.,male,Member,,General Conference,General Organizations,General Conference,,"Buenos Ayres, Argentina, South America",South America
1908,16,M. E. Kern,Kern,,,male,Chairman,,Young People's Missionary Volunteer Department,General Organizations,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1908,16,Matilda Erickson,Erickson,Miss,,female,Secretary,,Young People's Missionary Volunteer Department,General Organizations,General Conference,,"Takoma Park Station, Washington, D. C.",United States
