yearbook_year,page,name,last_name,prefix,suffix,gender,position,position_information,organization,group,conference,institution_name,location,region
1920,3,H. E. Rogers,Rogers,,,male,Statistical Secretary,,General Conference,,General Conference,,"Washington, D.C.",United States
1920,8,W. T. Knox,Knox,,,male,Treasurer,"Takoma Park Station, Washington, D. C.",General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,Chas. Thompson,Thompson,,,male,Assistant Treasurer,"Takoma Park Station, Washington, D. C.",General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,J. L. Shaw,Shaw,,,male,Associate Secretary,"Takoma Park Station, Washington, D. C.",General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,J. J. Ireland,Ireland,,,male,Auditor,"Takoma Park Station, Washington, D. C.",General Conference,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,W. W. Prescott,Prescott,,,male,Field Secretary,,General Conference,Appointed Assistants,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,G. B. Thompson,Thompson,,,male,Field Secretary,,General Conference,Appointed Assistants,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,R. D. Quinn,Quinn,,,male,Field Secretary,,General Conference,Appointed Assistants,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,H. H. Cobban,Cobban,,,male,Second Assistant Treasurer,"Takoma Park Station, Washington, D. C.",General Conference,Appointed Assistants,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,T. E. Bowen,Bowen,,,male,Office Secretary,,General Conference,Appointed Assistants,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,S. E. McNeill,McNeill,,,male,Assistant Auditor,,General Conference,Appointed Assistants,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,H. E. Rogers,Rogers,,,male,Statistical Secretary,"Takoma Park Station, Washington, D. C.",General Conference,Appointed Assistants,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,Guy Dail,Dail,,,male,Assistant Statistical Secretary for Europe,"Wabernstr. 91a, Bern, Switzerland",General Conference,Appointed Assistants,General Conference,,"Bern, Switzerland",Europe
1920,8,A. G. Daniells,Daniells,,,male,Committee Member,,General Conference Committee,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,E. E. Andross,Andross,,,male,Committee Member,,General Conference Committee,,General Conference,,"Takoma Park Station, Washington, D. C.",United States
1920,8,L. R. Conradi,Conradi,,,male,Committee Member,,General Conference Committee,,General Conference,,"Hamburg, Germany",Europe
1920,8,I. H. Evans,Evans,,,male,Committee Member,,General Conference Committee,,General Conference,,"Shanghai, China",Asia
1920,8,J. E. Fulton,Fulton,,,male,Committee Member,,General Conference Committee,,General Conference,,"Lucknow, India",Asia
1920,8,O. Montgomery,Montgomery,,,male,Committee Member,,General Conference Committee,,General Conference,,"Buenos Aires, Argentina, South America",South America
